DSID,energy,inputeventfile,(inputconffile)
303027, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303028, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303029, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303030, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303031, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303032, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303033, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303034, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303035, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303036, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303037, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303054, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303055, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303056, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303057, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303058, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303059, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
303060, 13000,, group.phys-gener.sherpa.303022.Sherpa_CT10_VV_massbinned.TXT.mc15_v1
